baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	ext_gene
105	689.02271843268	0.14401709886442	0.107322279191016	1.34191241511088	0.179624395792926	0.750806585658322	ENSG00000006071	ABCC8
106	489.582097869296	0.0161660057196903	0.0892385990289268	0.181154857826153	0.856246026515804	0.975912721414009	ENSG00000006116	CACNG3
107	4889.98039265764	-0.197372754629314	0.12529346348832	-1.57528373096425	0.115190967536043	0.692698199153538	ENSG00000006118	TMEM132A
108	8449.79579147592	0.00324962148150379	0.0790742606553609	0.0410958187224414	0.967219507965554	0.99637496599699	ENSG00000006125	AP2B1
109	45.7861947672557	0.35045676026033	0.217592041766758	1.61061386903108	0.107263909046785	0.681930802953904	ENSG00000006128	TAC1
110	966.638312903341	-0.0317273489218807	0.0562636707968618	-0.563904709247132	0.572818984955667	0.909251264418665	ENSG00000006194	ZNF263
111	707.470851729616	0.0211195933657587	0.142911646677643	0.147780771243906	0.882515785024196	0.981593688998049	ENSG00000006210	CX3CL1
112	781.742233662705	-0.0671205433920473	0.159086175912683	-0.421913110972555	0.673088439825231	0.935134657492009	ENSG00000006282	SPATA20
113	3418.61101000505	0.202487370480666	0.105443631970597	1.92033759361712	0.0548152707214614	0.592558716985227	ENSG00000006283	CACNA1G
114	139.09534024424	0.600345055152777	0.328380897533501	1.82819725404865	0.0675199529936391	0.62185752812362	ENSG00000006327	TNFRSF12A
115	3735.46487584721	0.129618832683571	0.131268808567562	0.987430556413238	0.323431610772202	0.823015810666116	ENSG00000006432	MAP3K9
116	609.723482352362	0.0188750333866321	0.0798096186355413	0.236500733988303	0.81304413779236	0.967943022980149	ENSG00000006451	RALA
117	36.4065523999965	-0.0745606347182495	0.143303144523658	-0.520300060170278	0.602854453966776	0.916931994523314	ENSG00000006453	BAIAP2L1
118	2224.38136544434	0.0914646947212979	0.0986850045568789	0.926834782366359	0.354012322727402	0.835155640665484	ENSG00000006459	KDM7A
119	301.8163751068	-0.0783767705159681	0.10726096084542	-0.730711061118697	0.464955657887906	0.876508670590603	ENSG00000006468	ETV1
120	1039.19193128876	-0.025645258465092	0.0472002952177726	-0.543328348832776	0.586903748968325	0.912333216133758	ENSG00000006530	AGK
121	53.3447257341709	-0.162843643584598	0.21993593391024	-0.740413995518613	0.459048829204038	0.874941162837186	ENSG00000006534	ALDH3B1
122	15.88001608243	0.0787827209730793	0.228843896893219	0.344264024702569	0.730647736700231	0.948491694519535	ENSG00000006555	TTC22
123	748.853448830337	0.0343771823703428	0.0524349113247524	0.655616296505773	0.512071037352055	0.889789415232749	ENSG00000006576	PHTF2
124	14.7038496470437	0.00994666842077132	0.252416218320649	0.0394058214125365	0.968566838700065	0.996577491031174	ENSG00000006606	CCL26
125	1867.6435960416	-0.0603403559079719	0.0454970608459243	-1.32624733963177	0.184757783450103	0.754957410263011	ENSG00000006607	FARP2
126	715.096256103739	-0.0388971843564656	0.192880077269067	-0.201665122221017	0.840178530784647	0.973521756923702	ENSG00000006611	USH1C
127	131.364434886662	0.142384655800727	0.102222947715751	1.39288348636407	0.163655026868425	0.742869159442233	ENSG00000006625	GGCT
128	139.955869340331	-0.00470087633215795	0.0785439483572514	-0.059850267658768	0.952274889499353	0.993230813970147	ENSG00000006634	DBF4
129	7.68005383794447	0.270452818567531	0.277373230089868	0.975050182311775	0.329535368263655	0.824635801912411	ENSG00000006638	TBXA2R
130	1179.07281760373	0.00949444096377025	0.0564587351657477	0.168166023129939	0.866452669858715	0.979211163070273	ENSG00000006652	IFRD1
131	494.176223921286	0.0535339967447831	0.0613436429101492	0.872690212141379	0.3828319541214	0.847429568398985	ENSG00000006695	COX10
132	3674.99882204104	0.0624378149107162	0.087101364016374	0.716840839587525	0.473472309187054	0.880857442641165	ENSG00000006704	GTF2IRD1
133	654.165882727764	0.0381923839663756	0.0703123674851698	0.543181595676338	0.587004776960804	0.912333216133758	ENSG00000006712	PAF1
134	2473.41044778311	0.0280852475589953	0.0374175244430953	0.750590745299236	0.452898992536053	0.872932585815193	ENSG00000006715	VPS41
135	2025.61896771521	0.188155241086573	0.142653668782826	1.31896531433074	0.187180708670655	0.757112493257657	ENSG00000006740	ARHGAP44
136	1446.11767742237	0.0738290209444909	0.0579836691417931	1.27327266516973	0.202921303001072	0.765644959703482	ENSG00000006744	ELAC2
137	149.598284178338	0.322588559382798	0.350717477553177	0.919796075272257	0.357679334700735	0.836748816776574	ENSG00000006747	SCIN
138	226.468004450931	0.101708707560866	0.162410056947381	0.626246363510716	0.531153361120459	0.897889333038913	ENSG00000006756	ARSD
139	448.847727176333	0.353877305662598	0.155315843816916	2.27843661641979	0.022700576874027	0.474801568065621	ENSG00000006757	PNPLA4
140	1562.63198332878	-0.011495330995232	0.0546416987775428	-0.210376530239878	0.833373808924785	0.971610551091689	ENSG00000006831	ADIPOR2
141	131.873810651795	0.121630441398301	0.0744455402740378	1.63381770016812	0.102297134607505	0.678507175761132	ENSG00000006837	CDKL3
142	27.3665472124498	0.0646498844616863	0.202953183616906	0.318545801103171	0.750070958241274	0.952913544283161	ENSG00000007001	UPP2
143	2724.53428235616	-0.0200052343422608	0.0560541628956727	-0.356891144365036	0.721173299468687	0.946278663179379	ENSG00000007047	MARK4
144	19626.3332328655	-0.168370281033888	0.116178036703942	-1.44924364200566	0.147269553747998	0.725999419008048	ENSG00000007062	PROM1
145	530.817123457045	-0.109268867229097	0.0999229608236689	-1.09353111965848	0.274160673254213	0.803060083856761	ENSG00000007080	CCDC124
146	10.2691916347537	0.770538203504886	0.27401471602105	2.81203219554709	0.00492295754621362	0.308413048544827	ENSG00000007129	CEACAM21
147	8812.16998939891	0.117463209116831	0.103362335997883	1.13642177281323	0.255780087776524	0.798005284848941	ENSG00000007168	PAFAH1B1
148	44.1548824962565	-0.0355851038839832	0.221341499475024	-0.16077014011554	0.87227444400212	0.979610908033422	ENSG00000007171	NOS2
149	839.053657669601	-0.184796363604773	0.160234219767408	-1.15328900326671	0.248791782244659	0.796228228884241	ENSG00000007174	DNAH9
150	5894.00285835025	0.0590825465223695	0.0459361261120613	1.28618913963789	0.198377060368852	0.763374996905945	ENSG00000007202	KIAA0100
151	126.53668622167	0.175526038672997	0.350279596242686	0.501102663574462	0.616298872378908	0.920494007293031	ENSG00000007216	SLC13A2
152	5668.08133986436	-0.113485206363453	0.152401559269381	-0.744645966271647	0.456485772144523	0.874108154887138	ENSG00000007237	GAS7
153	205.887465700084	-0.0571935301175373	0.10903997655855	-0.52451891427936	0.599917667852499	0.915866116613182	ENSG00000007255	TRAPPC6A
154	150.858685447912	0.0585351630337063	0.164536392508242	0.355758152596994	0.722021690769055	0.946424983952722	ENSG00000007264	MATK
155	843.478497723215	-0.0219127511934364	0.0425142682406391	-0.515421106848315	0.606258786323943	0.918159954746004	ENSG00000007341	ST7L
156	60.5945866888813	0.0226365291522428	0.143247694180774	0.158023689537901	0.874438131696282	0.980083024304827	ENSG00000007350	TKTL1
157	6000.67005297384	0.112180868701253	0.115950153152106	0.967492199463428	0.333298038915517	0.82545909509381	ENSG00000007372	PAX6
158	481.329596705528	0.0378323082175862	0.12569933840206	0.300974600968672	0.763433862538416	0.956236908247771	ENSG00000007376	RPUSD1
159	297.736884172023	0.0704259599929519	0.14118635596147	0.498815622184987	0.617909280960536	0.920743067998168	ENSG00000007384	RHBDF1
160	2096.95551217812	0.101271836847664	0.059775048113046	1.6942158985157	0.0902242648301506	0.661219235731975	ENSG00000007392	LUC7L
161	1500.63880637569	0.036630035821798	0.0676214280086675	0.541692728185256	0.588030200055467	0.912739264110627	ENSG00000007402	CACNA2D2
162	311.590235182836	-0.0287092234558039	0.0951793243469145	-0.301632982297322	0.762931862129736	0.956178146388073	ENSG00000007516	BAIAP3
163	436.139549575502	-0.117911627298202	0.098216458539224	-1.20052819101712	0.229934270789605	0.785353759565927	ENSG00000007520	TSR3
164	1149.71701031695	-0.0245131225788759	0.0587618307909355	-0.417160633849027	0.676560917130478	0.935958754165086	ENSG00000007541	PIGQ
165	969.561115867218	0.00232799562710685	0.06046001052675	0.0385047175285696	0.969285270231015	0.996668646419861	ENSG00000007545	CRAMP1
166	732.337445003638	0.000822794218841521	0.172866448180616	0.00475971032841401	0.996202314954396	0.999600773402693	ENSG00000007866	TEAD3
167	1258.58275220118	0.0206738401425693	0.0420277101781904	0.491909743712321	0.622783149852972	0.922316637083555	ENSG00000007923	DNAJC11
168	433.679193636537	-0.0897378261956877	0.166942430345827	-0.537537557167419	0.59089634950383	0.913422652574047	ENSG00000007944	MYLIP
169	1323.6497520066	0.0647611806843131	0.0768135548638962	0.843095737452349	0.399174902491678	0.852502724062847	ENSG00000008018	PSMB1
170	2020.09379991031	0.130059488947642	0.129719164942201	1.00262354452862	0.316042531401293	0.820990568234438	ENSG00000008056	SYN1
171	3888.93903040112	0.0114542441227157	0.0927087789584283	0.123550803401822	0.901670947118954	0.983728036863876	ENSG00000008083	JARID2
172	3519.91734309826	-0.0338763549591066	0.0716729807628121	-0.472651682664264	0.636461703435414	0.925733347375664	ENSG00000008086	CDKL5
173	43.2531555939754	0.155087116148668	0.28698767096387	0.540396441518884	0.588923661356567	0.912932296878709	ENSG00000008118	CAMK1G
174	144.031303999485	-0.0801118175302662	0.127687327294009	-0.627406174348088	0.530393021481219	0.897422606045156	ENSG00000008128	CDK11A
175	943.454388588643	0.121251666587527	0.0858019242795825	1.41315789366719	0.157609303914688	0.736785241115752	ENSG00000008130	NADK
176	2106.57918652696	0.202315365904384	0.103761305194484	1.94981516014257	0.0511981539679693	0.585649304558622	ENSG00000008196	TFAP2B
177	44.8867085114373	-0.00837615699724097	0.296846650643384	-0.0282171180947689	0.977488984394823	0.99727665762453	ENSG00000008197	TFAP2D
178	18.0442375012931	0.148387525137741	0.26222888775275	0.565870245682664	0.571481989619413	0.909209867425061	ENSG00000008226	DLEC1
179	794.921351912392	0.11085135946077	0.093547243872891	1.18497728924426	0.236026426443762	0.786915342098974	ENSG00000008256	CYTH3
180	3167.03500726697	0.219637515152499	0.205610037350978	1.06822370144107	0.285419615875424	0.805225884882494	ENSG00000008277	ADAM22
181	372.146504674265	-0.0550790058985896	0.104124290288404	-0.528973650106344	0.59682372900192	0.914615334831024	ENSG00000008282	SYPL1
182	1006.97772151753	0.0399422531869506	0.145339209585024	0.274820905528486	0.783453836006907	0.960748011701109	ENSG00000008283	CYB561
183	5527.41403389252	0.0210409480991971	0.0430809122116118	0.48840535213936	0.625262751608429	0.922683097312167	ENSG00000008294	SPAG9
184	3932.48674261289	0.098014007911467	0.057236615159082	1.71243543383985	0.0868164537617546	0.65679275919531	ENSG00000008300	CELSR3
185	1110.60961612518	-0.080127671612134	0.0676825728947026	-1.18387449213541	0.23646274882647	0.786915342098974	ENSG00000008311	AASS
186	9.03347741564074	-0.255541573206212	0.247332445504457	-1.03319066240991	0.301514681797428	0.813771384087422	ENSG00000008323	PLEKHG6
187	177.807232979384	-0.0870963101973144	0.111044520465461	-0.784336857255414	0.432842478082776	0.865782296876208	ENSG00000008324	SS18L2
188	326.208398998063	-0.0325019675482615	0.0620098377979157	-0.524142115226659	0.60017969796421	0.916084610972713	ENSG00000008382	MPND
189	60.9138594645381	-0.129514967105226	0.241513083765182	-0.536264806386847	0.59177554999865	0.913469338914365	ENSG00000008394	MGST1
190	1089.03849022996	-0.0462692177107387	0.077454899896768	-0.597369795486229	0.55026051505764	0.903332158758038	ENSG00000008405	CRY1
191	1794.19133078681	-0.15420613988621	0.152626562031421	-1.01034929853471	0.312327969867367	0.820132964924827	ENSG00000008441	NFIX
192	1432.88725389603	0.0700964308228282	0.201892137826077	0.34719742718864	0.72844300357137	0.948030129777586	ENSG00000008513	ST3GAL1
193	6.72908560231452	0.338716932704635	0.301867965098897	1.12206981815267	0.261832755507003	0.800809852503847	ENSG00000008516	MMP25
194	7.16146635880726	0.126397294093695	0.302566296471611	0.417750739483156	0.67612937049944	0.935786694471709	ENSG00000008517	IL32
195	14752.0708323003	0.0580486346099237	0.0720375294123013	0.805811013835396	0.420351826510125	0.861331531127433	ENSG00000008710	PKD1
196	4456.6041206222	0.169124615552234	0.126669494985592	1.33516452064067	0.181822506144722	0.752880661850974	ENSG00000008735	MAPK8IP2
197	2023.46714745858	-0.0278992570236064	0.0472241149820832	-0.590784116000721	0.55466507907534	0.904750626353373	ENSG00000008838	MED24
198	1662.70413740085	-0.0322729949199801	0.075426479676361	-0.427873540677712	0.668743191792111	0.932874589263649	ENSG00000008853	RHOBTB2
199	3349.68931411323	-0.0503765756995902	0.0348376347398752	-1.44603891956905	0.148166285923702	0.726232284985889	ENSG00000008869	HEATR5B
200	6602.59837882997	-0.0178850888614814	0.0694097639551998	-0.257673961735776	0.796658543184187	0.96310581414978	ENSG00000008952	SEC62
201	3345.99223470681	-0.069743998323686	0.144644492484409	-0.482175277646353	0.629681437560566	0.923895212347626	ENSG00000008988	RPS20
202	10326.9747156068	-0.0181085575680162	0.057214733586372	-0.316501649713693	0.751621773192284	0.953803180487781	ENSG00000009307	CSDE1
203	3552.14336878749	0.0640130331348778	0.0306858198498692	2.08607863332518	0.0369715008080921	0.536168107611146	ENSG00000009335	UBE3C
204	5920.90209533802	0.036793838583931	0.0495828129414433	0.742068398325527	0.458045895467099	0.874522179075034	ENSG00000009413	REV3L
205	1546.19141093215	0.140057465942235	0.117441102104095	1.19257622274435	0.233035382527944	0.786569552532452	ENSG00000009694	TENM1
206	675.027225696435	0.00862617309897347	0.0651092092976787	0.132487756985877	0.894598506170705	0.983029645459997	ENSG00000009780	FAM76A
207	10.5985936513063	-0.147625149321426	0.255929572131836	-0.576819427672	0.564061444127742	0.907371506462586	ENSG00000009790	TRAF3IP3
208	1324.11741985325	0.0354727798583194	0.0570559993606431	0.621718666850456	0.534126875014574	0.899686477627286	ENSG00000009830	POMT2
209	853.565597594015	-0.0638627201261728	0.0674222595060885	-0.947205278998486	0.34353418589915	0.83012084056238	ENSG00000009844	VTA1
